dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,21.481811,2.618647,21.504153,2.738226,0.140819,-0.032600,0.173602
0.050000,21.616873,2.643103,21.641412,2.745170,0.138881,-0.038753,0.184705
0.050000,21.751987,2.669143,21.779012,2.752001,0.136618,-0.045267,0.196117
0.050000,21.887118,2.696810,21.916947,2.758701,0.134012,-0.052113,0.207832
0.050000,22.022233,2.726148,22.055209,2.765254,0.131050,-0.059255,0.219845
0.050000,22.157291,2.757198,22.193791,2.771640,0.127717,-0.066646,0.232146
0.050000,22.292255,2.789999,22.332683,2.777840,0.124006,-0.074236,0.244728
0.050000,22.427080,2.824589,22.471875,2.783835,0.119907,-0.081963,0.257582
0.050000,22.561723,2.861002,22.611356,2.789606,0.115419,-0.089760,0.270697
0.050000,22.696139,2.899270,22.751112,2.795133,0.110542,-0.097553,0.284063
0.050000,22.830278,2.939423,22.891132,2.800397,0.105279,-0.105264,0.297667
0.050000,22.964091,2.981486,23.031401,2.805379,0.099638,-0.112805,0.311496
0.050000,23.097528,3.025484,23.171904,2.810061,0.093634,-0.120091,0.325538
0.050000,23.230535,3.071435,23.312625,2.814425,0.087282,-0.127030,0.339777
0.050000,23.363060,3.119357,23.453548,2.818455,0.080606,-0.133534,0.354199
0.050000,23.495048,3.169261,23.594655,2.822137,0.073630,-0.139515,0.368787
0.050000,23.626444,3.221155,23.735928,2.825456,0.066385,-0.144890,0.383526
0.050000,23.757193,3.275046,23.877348,2.828402,0.058906,-0.149578,0.398398
0.050000,23.887241,3.330934,24.018896,2.830963,0.051231,-0.153513,0.413386
0.050000,24.015207,3.388210,24.159096,2.803992,-0.539414,-11.812897,0.428317
0.050000,24.136137,3.444470,24.292472,2.667517,-2.729507,-43.801863,0.442586
0.050000,24.246511,3.497673,24.414999,2.450555,-4.339243,-32.194719,0.455738
0.050000,24.346473,3.547416,24.526654,2.233085,-4.349395,-0.203039,0.467751
0.050000,24.436164,3.593335,24.627416,2.015254,-4.356631,-0.144726,0.478608
0.050000,24.515725,3.635105,24.717275,1.797178,-4.361509,-0.097546,0.488298
0.050000,24.585288,3.672437,24.796223,1.578951,-4.364539,-0.060613,0.496813
0.050000,24.644976,3.705083,24.864255,1.360642,-4.366183,-0.032871,0.504152
0.050000,24.694899,3.732827,24.921370,1.142300,-4.366842,-0.013177,0.510311
0.050000,24.735155,3.755492,24.967568,0.923957,-4.366859,-0.000348,0.515292
0.050000,24.765822,3.772937,25.002849,0.705631,-4.366519,0.006798,0.519094
0.050000,24.786963,3.785053,25.027216,0.487329,-4.366049,0.009414,0.521719
0.050000,24.798621,3.791766,25.040668,0.269048,-4.365618,0.008619,0.523168
0.050000,24.802083,3.793764,25.044666,0.079956,-3.781832,11.675717,0.523599
0.050000,24.802083,3.793764,25.044666,0.000000,-1.599121,43.654219,0.523599
