dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,13.951444,4.626874,13.960754,2.476291,-0.010084,0.000049,6.262071
0.050000,14.075207,4.624328,14.084543,2.475787,-0.010081,0.000054,6.263167
0.050000,14.198948,4.621919,14.208307,2.475283,-0.010078,0.000059,6.264286
0.050000,14.322666,4.619651,14.332046,2.474779,-0.010075,0.000064,6.265429
0.050000,14.446362,4.617527,14.455760,2.474276,-0.010072,0.000069,6.266593
0.050000,14.570034,4.615548,14.579449,2.473772,-0.010068,0.000075,6.267781
0.050000,14.693684,4.613717,14.703112,2.473269,-0.010064,0.000081,6.268991
0.050000,14.817311,4.612038,14.826750,2.472766,-0.010060,0.000087,6.270225
0.050000,14.940915,4.610514,14.950364,2.472264,-0.010055,0.000094,6.271481
0.050000,15.064496,4.609146,15.073952,2.471761,-0.010050,0.000100,6.272759
0.050000,15.188053,4.607938,15.197514,2.471259,-0.010045,0.000107,6.274061
0.050000,15.311586,4.606892,15.321052,2.470757,-0.010039,0.000115,6.275385
0.050000,15.435096,4.606012,15.444565,2.470255,-0.010033,0.000122,6.276732
0.050000,15.558581,4.605299,15.568053,2.469754,-0.010026,0.000130,6.278102
0.050000,15.682043,4.604757,15.691515,2.469253,-0.010019,0.000138,6.279494
0.050000,15.805480,4.604389,15.814953,2.468752,-0.010012,0.000147,6.280909
0.050000,15.928892,4.604196,15.938366,2.468252,-0.010004,0.000155,6.282347
0.050000,16.054049,4.604138,16.063522,2.503130,0.697560,14.151292,6.282128
0.050000,16.181562,4.603855,16.191036,2.550281,0.943011,4.909004,6.279851
0.050000,16.308733,4.603302,16.318208,2.543427,-0.137079,-21.601794,6.277885
0.050000,16.435560,4.602522,16.445037,2.536593,-0.136671,0.008153,6.276228
0.050000,16.562045,4.601553,16.571526,2.529777,-0.136322,0.006988,6.274880
0.050000,16.688189,4.600437,16.697675,2.522975,-0.136034,0.005765,6.273839
0.050000,16.813992,4.599212,16.823484,2.516185,-0.135809,0.004495,6.273106
0.050000,16.939456,4.597917,16.948954,2.509402,-0.135650,0.003190,6.272680
0.050000,17.064580,4.596592,17.074085,2.502625,-0.135557,0.001860,6.272562
0.050000,17.189365,4.595275,17.198878,2.495848,-0.135531,0.000515,6.272750
0.050000,17.313812,4.594004,17.323331,2.489069,-0.135573,-0.000834,6.273245
0.050000,17.437921,4.592816,17.447446,2.482285,-0.135681,-0.002177,6.274047
0.050000,17.561691,4.591751,17.571220,2.475493,-0.135857,-0.003502,6.275156
0.050000,17.685122,4.590844,17.694655,2.468688,-0.136097,-0.004801,6.276574
0.050000,17.808213,4.590133,17.817748,2.461868,-0.136400,-0.006061,6.278301
0.050000,17.930964,4.589656,17.940499,2.455030,-0.136763,-0.007272,6.280338
0.050000,18.053372,4.589447,18.062908,2.448170,-0.137184,-0.008422,6.282684
0.050000,18.175436,4.589545,18.184972,2.441287,-0.137659,-0.009500,0.002158
0.050000,18.297155,4.589985,18.306691,2.434378,-0.138184,-0.010492,0.005129
0.050000,18.418524,4.590804,18.428063,2.427441,-0.138753,-0.011387,0.008415
0.050000,18.539541,4.592037,18.549087,2.420472,-0.139362,-0.012169,0.012016
0.050000,18.660203,4.593720,18.669761,2.413472,-0.140003,-0.012826,0.015934
0.050000,18.780505,4.595889,18.790082,2.406439,-0.140670,-0.013341,0.020171
0.050000,18.900444,4.598579,18.910051,2.399371,-0.141355,-0.013699,0.024728
0.050000,19.020013,4.601824,19.029664,2.392269,-0.142049,-0.013884,0.029606
0.050000,19.139208,4.605661,19.148921,2.385131,-0.142743,-0.013879,0.034807
0.050000,19.258022,4.610124,19.267819,2.377960,-0.143426,-0.013664,0.040334
0.050000,19.376449,4.615247,19.386357,2.370756,-0.144088,-0.013223,0.046186
0.050000,19.494482,4.621064,19.504533,2.363520,-0.144714,-0.012536,0.052366
0.050000,19.612113,4.627610,19.622346,2.356255,-0.145294,-0.011584,0.058875
0.050000,19.729334,4.634918,19.739794,2.348965,-0.145811,-0.010348,0.065714
0.050000,19.846135,4.643022,19.856876,2.341652,-0.146251,-0.008808,0.072884
0.050000,19.962509,4.651955,19.973593,2.334322,-0.146599,-0.006945,0.080387
0.050000,20.078445,4.661748,20.089942,2.326981,-0.146836,-0.004740,0.088221
0.050000,20.193933,4.672435,20.205923,2.319633,-0.146944,-0.002178,0.096388
0.050000,20.308963,4.684047,20.321538,2.312288,-0.146907,0.000759,0.104888
0.050000,20.423524,4.696616,20.436785,2.304953,-0.146702,0.004084,0.113720
0.050000,20.537603,4.710172,20.551667,2.297637,-0.146312,0.007809,0.122884
0.050000,20.651189,4.724744,20.666185,2.290352,-0.145715,0.011943,0.132377
0.050000,20.764271,4.740364,20.780340,2.283107,-0.144890,0.016489,0.142198
0.050000,20.876836,4.757059,20.894136,2.275916,-0.143818,0.021449,0.152345
0.050000,20.988870,4.774858,21.007576,2.268792,-0.142477,0.026820,0.162814
0.050000,21.100362,4.793787,21.120663,2.261750,-0.140847,0.032590,0.173602
0.050000,21.211299,4.813874,21.233403,2.254804,-0.138910,0.038744,0.184705
0.050000,21.321666,4.835143,21.345802,2.247972,-0.136647,0.045260,0.196117
0.050000,21.431452,4.857621,21.457865,2.241270,-0.134042,0.052109,0.207832
0.050000,21.540644,4.881329,21.569601,2.234716,-0.131079,0.059253,0.219845
0.050000,21.649228,4.906292,21.681018,2.228329,-0.127747,0.066647,0.232146
0.050000,21.757192,4.932531,21.792124,2.222127,-0.124035,0.074239,0.244728
0.050000,21.864522,4.960066,21.902930,2.216130,-0.119936,0.081969,0.257582
0.050000,21.971208,4.988918,22.013448,2.210358,-0.115448,0.089770,0.270697
0.050000,22.077236,5.019103,22.123690,2.204829,-0.110569,0.097567,0.284063
0.050000,22.182596,5.050641,22.233668,2.199564,-0.105305,0.105280,0.297667
0.050000,22.287275,5.083546,22.343397,2.194581,-0.099664,0.112825,0.311496
0.050000,22.391263,5.117833,22.452892,2.189898,-0.093658,0.120114,0.325538
0.050000,22.494549,5.153516,22.562169,2.185533,-0.087306,0.127057,0.339777
0.050000,22.597124,5.190607,22.671244,2.181501,-0.080627,0.133564,0.354199
0.050000,22.698978,5.229117,22.780135,2.177819,-0.073650,0.139548,0.368787
0.050000,22.800102,5.269055,22.888859,2.174499,-0.066404,0.144925,0.383526
0.050000,22.900487,5.310431,22.997437,2.171552,-0.058923,0.149617,0.398398
0.050000,23.000126,5.353250,23.105887,2.168990,-0.051245,0.153553,0.413386
0.050000,23.097997,5.397055,23.213114,2.144550,-0.488813,-8.751348,0.428317
0.050000,23.190357,5.440024,23.314980,2.037311,-2.144769,-33.119127,0.442586
0.050000,23.274568,5.480615,23.408463,1.869667,-3.352889,-24.162401,0.455738
0.050000,23.350779,5.518540,23.493589,1.702528,-3.342763,0.202519,0.467751
0.050000,23.419130,5.553533,23.570377,1.535751,-3.335552,0.144227,0.478608
0.050000,23.479745,5.585356,23.638838,1.369216,-3.330698,0.097077,0.488298
0.050000,23.532737,5.613796,23.698979,1.202832,-3.327689,0.060184,0.496813
0.050000,23.578207,5.638665,23.750806,1.036528,-3.326064,0.032489,0.504152
0.050000,23.616241,5.659802,23.794319,0.870257,-3.325422,0.012846,0.510311
0.050000,23.646913,5.677071,23.829518,0.703986,-3.325419,0.000068,0.515292
0.050000,23.670282,5.690364,23.856403,0.537698,-3.325770,-0.007024,0.519094
0.050000,23.686393,5.699597,23.874972,0.371385,-3.326249,-0.009586,0.521719
0.050000,23.695278,5.704713,23.885225,0.205051,-3.326686,-0.008738,0.523168
0.050000,23.697917,5.706236,23.888272,0.060939,-2.882232,8.889087,0.523599
0.050000,23.697917,5.706236,23.888272,0.000000,-1.218790,33.268841,0.523599
